ID,Name,Nationality,Age,OVA,POT,Club,Contract,Height,Weight,Preferred Foot,Best Position,Joined,Value,Wage,Release Clause,Attacking,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defending,Marking,Standing Tackle,Sliding Tackle,Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,W/F,SM,A/W,D/W,IR,PAC,SHO,PAS,DRI,DEF,PHY,Hits,t
235243,M. de Ligt,Netherlands,20,85,92,"



Juventus",2019 ~ 2024,189,89,Right,CB,2019-07-18,99000000.0,81000.0,91600000.0,308,52,50,86,75,45,319,66,48,55,74,76,343,68,75,56,84,60,396,82,84,76,88,66,313,83,83,44,63,40,82,253,86,85,82,56,12,11,11,12,10,1988,435,4,2,Medium,High,3,72,59,66,69,85,84,374.0,2019 ~ 2024
232363,M. Škriniar,Slovakia,25,85,89,"



Inter",2017 ~ 2023,188,80,Right,CB,2017-07-07,67000000.0,130000.0,79000000.0,277,40,42,82,73,40,269,67,34,30,69,69,320,70,68,48,83,51,315,50,78,73,84,30,315,86,86,30,57,56,81,262,92,87,83,55,10,13,12,8,12,1813,403,4,2,Medium,High,1,69,41,59,66,87,81,245.0,2017 ~ 2023
231677,M. Rashford,England,22,85,91,"



Manchester United",2014 ~ 2023,186,70,Right,RM,2014-07-01,86500000.0,150000.0,111300000.0,382,77,83,68,81,73,399,87,82,76,69,85,429,89,93,86,86,75,406,90,72,87,76,81,360,73,42,82,82,81,82,120,47,40,33,53,11,6,15,7,14,2149,461,4,5,High,Medium,2,91,83,78,86,45,78,3200.0,2014 ~ 2023
230621,G. Donnarumma,Italy,21,85,92,"



Milan",2015 ~ 2021,196,90,Right,GK,2015-07-01,93500000.0,34000.0,78900000.0,78,12,12,12,34,8,106,28,12,14,24,28,281,46,54,64,79,38,253,57,72,34,72,18,144,30,26,14,50,24,68,50,20,14,16,418,89,81,76,83,89,1330,468,3,1,Medium,Medium,3,89,81,76,89,50,83,266.0,2015 ~ 2021
206113,S. Gnabry,Germany,24,85,87,"



FC Bayern München",2017 ~ 2023,175,75,Right,RM,2017-07-01,70000000.0,100000.0,81900000.0,368,79,85,42,79,83,380,87,74,62,74,83,425,90,76,86,85,88,379,86,65,78,69,81,337,63,38,85,83,68,80,132,45,44,43,50,14,10,10,9,7,2071,442,4,4,High,Medium,3,82,83,78,86,43,70,299.0,2017 ~ 2023
222492,L. Sané,Germany,24,85,90,"



FC Bayern München",2020 ~ 2025,184,75,Left,LM,2020-07-15,81500000.0,100000.0,88800000.0,402,83,81,72,81,85,402,88,83,82,64,85,427,91,95,84,79,78,368,87,64,70,69,78,332,61,34,84,82,71,80,103,36,32,35,52,8,12,9,9,14,2086,444,3,4,High,Medium,2,93,81,79,86,38,67,309.0,2020 ~ 2025
208670,H. Ziyech,Morocco,27,85,86,"



Chelsea",2020 ~ 2025,181,65,Left,CAM,2020-07-01,62000000.0,140000.0,86900000.0,374,88,73,53,86,74,425,83,90,78,89,85,407,83,77,85,84,78,336,83,37,80,59,77,363,73,52,82,89,67,79,140,44,56,40,51,11,7,11,8,14,2096,443,2,5,High,High,3,80,76,87,84,50,66,215.0,2020 ~ 2025
220440,C. Lenglet,France,25,85,89,"



FC Barcelona",2018 ~ 2023,186,81,Left,CB,2018-07-12,67000000.0,190000.0,94600000.0,292,55,39,83,78,37,297,57,59,31,74,76,353,76,72,61,84,60,347,58,85,75,83,46,336,80,87,54,66,49,82,257,90,86,81,48,10,10,9,12,7,1930,419,4,2,Medium,High,2,74,45,67,65,87,81,265.0,2018 ~ 2023
207865,Marquinhos,Brazil,26,85,89,"



Paris Saint-Germain",2013 ~ 2024,183,75,Right,CB,2013-07-19,66000000.0,115000.0,84700000.0,298,68,33,84,82,31,312,64,55,32,82,79,364,70,73,69,85,67,340,61,89,80,75,35,340,80,86,59,68,47,86,261,87,87,87,47,6,6,12,10,13,1962,421,3,3,Medium,High,3,72,41,73,70,87,78,211.0,2013 ~ 2024
204485,R. Mahrez,Algeria,29,85,85,"



Manchester City",2018 ~ 2023,179,67,Left,RW,2018-07-10,53000000.0,210000.0,69400000.0,366,83,79,48,80,76,418,90,84,78,75,91,427,87,79,92,81,88,350,79,60,76,55,80,321,48,39,80,84,70,84,98,45,31,22,54,15,9,13,11,6,2034,430,4,5,Medium,Medium,3,83,79,81,90,38,59,112.0,2018 ~ 2023
210243,Ricardo Pereira,Portugal,26,85,86,"



Leicester City",2018 ~ 2023,175,70,Right,RB,2018-06-09,58000000.0,120000.0,78000000.0,352,82,63,65,83,59,372,82,78,52,78,82,410,84,83,79,85,79,370,74,75,88,69,64,373,79,81,75,77,61,81,249,82,84,83,65,16,12,15,11,11,2191,467,4,3,High,High,3,83,66,79,82,81,76,203.0,2018 ~ 2023
212188,T. Werner,Germany,24,85,88,"



Chelsea",2020 ~ 2025,180,76,Right,ST,2020-07-01,74500000.0,135000.0,97800000.0,399,69,88,78,78,86,352,84,70,58,55,85,428,93,89,83,87,76,388,85,75,83,67,78,331,63,37,88,65,78,82,78,39,20,19,50,9,9,8,15,9,2026,435,4,3,High,Medium,3,91,85,69,84,35,71,337.0,2020 ~ 2025
189513,Parejo,Spain,31,85,85,"



Villarreal CF",2020 ~ 2024,182,74,Right,CM,2020-08-12,44000000.0,59000.0,69300000.0,394,86,83,61,92,72,439,82,88,93,90,86,316,52,49,63,80,72,366,81,49,78,70,88,398,58,81,82,89,88,85,209,70,70,69,48,5,9,12,14,8,2170,444,4,3,Medium,Medium,2,50,83,90,81,71,69,70.0,2020 ~ 2024
201399,M. Icardi,Argentina,27,85,86,"



Paris Saint-Germain",2020 ~ 2024,181,75,Right,ST,2020-06-08,63000000.0,135000.0,86600000.0,386,47,90,88,76,85,336,76,76,48,54,82,381,74,73,73,86,75,387,85,93,66,72,71,324,56,22,92,72,82,83,89,45,24,20,43,13,9,5,7,9,1946,405,4,3,Medium,Medium,3,73,85,65,78,36,68,159.0,2020 ~ 2024
228702,F. de Jong,Netherlands,23,85,90,"



FC Barcelona",2019 ~ 2024,180,74,Right,CM,2019-07-01,81000000.0,190000.0,107300000.0,363,75,63,66,90,69,409,87,84,64,86,88,410,80,80,83,88,79,369,68,76,90,74,61,356,70,82,73,86,45,90,229,76,76,77,49,7,13,10,10,9,2185,468,3,4,Medium,High,3,80,64,84,87,76,77,688.0,2019 ~ 2024
198219,L. Insigne,Italy,29,85,85,"



Napoli",2010 ~ 2022,163,59,Right,LW,2010-07-01,53000000.0,120000.0,63800000.0,374,83,75,59,83,74,425,90,87,77,78,93,442,92,84,93,80,93,316,78,50,70,34,84,300,34,26,81,85,74,83,99,53,24,22,45,8,4,14,9,10,2001,420,4,4,High,Medium,3,88,78,83,91,36,44,116.0,2010 ~ 2022
184087,T. Alderweireld,Belgium,31,85,85,"



Tottenham Hotspur",2015 ~ 2023,186,81,Right,CB,2015-07-08,37000000.0,130000.0,54200000.0,308,64,45,82,79,38,351,62,63,69,82,75,331,60,65,59,85,62,375,78,82,78,79,58,338,81,85,52,62,58,86,262,88,89,85,66,16,6,14,16,14,2031,423,3,2,Medium,Medium,3,63,55,72,67,87,79,63.0,2015 ~ 2023
164240,Thiago Silva,Brazil,35,85,85,"



Chelsea",2020 ~ 2021,183,79,Right,CB,2020-08-28,14500000.0,95000.0,21900000.0,322,60,40,81,80,61,349,67,62,61,80,79,332,57,61,67,81,66,379,71,90,71,82,65,353,76,88,59,70,60,86,257,87,86,84,45,9,12,5,9,10,2037,420,3,2,Medium,High,4,59,54,72,71,86,78,144.0,2020 ~ 2021
193747,Koke,Spain,28,85,85,"



Atlético Madrid",2011 ~ 2024,176,75,Right,CM,2011-01-01,54000000.0,90000.0,77900000.0,361,85,72,61,87,56,409,80,85,76,84,84,375,68,66,73,88,80,395,83,63,94,75,80,384,79,80,82,84,59,84,230,80,80,70,54,14,12,5,10,13,2208,465,4,3,High,High,3,67,75,85,81,77,80,123.0,2011 ~ 2024
192563,B. Leno,Germany,28,85,87,"



Arsenal",2018 ~ 2023,190,82,Right,GK,2018-07-01,46000000.0,105000.0,66200000.0,91,9,9,13,50,10,116,16,9,8,48,35,288,55,56,52,81,44,260,60,73,43,70,14,139,28,25,7,56,23,66,60,27,15,18,418,85,83,80,84,86,1372,474,3,1,Medium,Medium,3,85,83,80,86,56,84,71.0,2018 ~ 2023
192505,R. Lukaku,Belgium,27,85,86,"



Inter",2019 ~ 2024,191,94,Left,ST,2019-08-08,63000000.0,165000.0,79900000.0,400,73,86,85,79,77,371,78,78,66,71,78,353,77,84,60,86,46,400,87,71,73,95,74,340,71,27,86,78,78,83,101,30,41,30,54,8,15,14,7,10,2019,437,4,3,Medium,Medium,3,81,83,76,75,38,84,224.0,2019 ~ 2024
191043,Alex Sandro,Brazil,29,85,85,"



Juventus",2015 ~ 2023,180,80,Left,LB,2015-08-21,47500000.0,120000.0,52000000.0,364,84,55,76,81,68,369,80,78,59,71,81,400,78,83,78,84,77,398,80,79,90,77,72,364,82,82,70,70,60,80,243,80,81,82,40,7,7,9,12,5,2178,465,3,3,High,Medium,3,81,65,77,80,81,81,113.0,2015 ~ 2023
189509,Thiago,Spain,29,85,85,"



Liverpool",2020 ~ 2024,174,70,Right,CM,2020-09-18,52500000.0,150000.0,68500000.0,373,78,68,54,89,84,432,90,85,77,89,91,395,74,55,91,85,90,355,75,75,73,59,73,372,54,83,75,85,75,86,206,67,71,68,46,6,11,7,9,13,2179,443,3,5,Medium,Medium,3,64,72,85,90,70,62,175.0,2020 ~ 2024
188377,K. Walker,England,30,85,85,"



Manchester City",2017 ~ 2024,183,70,Right,RB,2017-07-14,46500000.0,170000.0,56400000.0,341,81,51,74,78,57,381,79,76,71,76,79,403,90,94,66,84,69,406,86,83,89,79,69,358,78,80,68,69,63,75,242,77,83,82,57,12,6,16,15,8,2188,470,2,3,High,High,3,92,63,76,77,80,82,130.0,2017 ~ 2024
190460,C. Eriksen,Denmark,28,85,85,"



Inter",2020 ~ 2024,181,76,Right,CAM,2020-01-28,54500000.0,155000.0,66300000.0,385,86,77,52,90,80,428,77,89,85,87,90,385,74,70,77,84,80,370,84,49,92,56,89,341,46,56,82,90,67,86,138,59,57,22,43,9,14,7,7,6,2090,438,5,4,High,High,3,72,81,88,81,53,63,168.0,2020 ~ 2024
185122,P. Gulácsi,Hungary,30,85,85,"



RB Leipzig",2015 ~ 2023,191,86,Right,GK,2015-07-01,36000000.0,65000.0,44200000.0,94,16,10,23,35,10,104,19,18,11,31,25,251,42,44,41,82,42,250,62,67,35,74,12,134,34,23,11,42,24,45,61,25,16,20,421,84,85,82,84,86,1315,464,2,1,Medium,Medium,2,84,85,82,86,43,84,61.0,2015 ~ 2023
184344,L. Bonucci,Italy,33,85,85,"



Juventus",2018 ~ 2024,190,85,Right,CB,2018-08-02,26000000.0,110000.0,29700000.0,311,44,48,84,77,58,345,69,56,61,84,75,319,58,62,60,84,55,369,74,85,66,79,65,354,82,90,38,74,70,86,256,90,86,80,13,2,2,3,2,4,1967,421,4,2,Medium,High,3,60,58,69,70,87,77,89.0,2018 ~ 2024
175943,D. Mertens,Belgium,33,85,85,"



Napoli",2013 ~ 2022,169,61,Right,CF,2013-07-01,34500000.0,115000.0,40800000.0,355,79,84,40,82,70,412,88,82,79,74,89,444,90,82,94,86,92,326,80,58,70,37,81,342,59,36,85,83,79,81,105,25,40,40,39,7,10,8,10,4,2023,423,4,4,High,Low,3,86,82,80,89,35,51,137.0,2013 ~ 2022
198706,Luis Alberto,Spain,27,85,85,"



Lazio",2016 ~ 2025,183,74,Right,CAM,2016-08-31,57500000.0,100000.0,68900000.0,368,76,77,49,90,76,430,86,86,81,89,88,383,76,72,81,80,74,345,77,53,75,64,76,308,29,55,80,88,56,78,171,58,68,45,43,6,8,6,12,11,2048,438,3,4,Medium,Medium,2,74,76,86,85,58,59,278.0,2016 ~ 2025
182493,D. Godín,Uruguay,34,85,85,"



Cagliari",2020 ~ 2023,187,78,Right,CB,2020-09-24,17500000.0,56000.0,24700000.0,305,52,42,85,79,47,295,53,49,49,70,74,298,59,55,57,74,53,346,67,89,62,85,43,322,85,87,48,52,50,80,260,90,86,84,49,6,8,15,5,15,1875,396,3,2,Medium,High,3,57,48,64,61,87,79,75.0,2020 ~ 2023
181291,G. Wijnaldum,Netherlands,29,85,85,"



Liverpool",2016 ~ 2021,175,69,Right,CM,2016-07-22,52500000.0,150000.0,68500000.0,386,72,75,78,88,73,405,85,78,73,81,88,411,77,76,84,86,88,399,78,81,93,74,73,386,75,79,79,79,74,86,226,78,79,69,54,16,6,14,12,6,2267,475,4,4,High,High,3,76,75,81,86,78,79,148.0,2016 ~ 2021
180206,M. Pjanić,Bosnia Herzegovina,30,85,85,"



FC Barcelona",2020 ~ 2024,178,72,Right,CM,2020-08-24,51500000.0,220000.0,72800000.0,359,81,56,60,90,72,440,86,86,92,87,89,374,68,66,75,84,81,359,78,59,81,59,82,383,70,78,68,88,79,86,224,78,76,70,42,7,7,13,7,8,2181,449,4,3,Medium,Medium,3,67,68,87,85,75,67,176.0,2020 ~ 2024
188350,M. Reus,Germany,31,85,85,"



Borussia Dortmund",2012 ~ 2023,180,71,Right,CAM,2012-07-01,44500000.0,95000.0,57800000.0,389,85,86,44,85,89,422,85,88,86,76,87,410,82,78,83,85,82,373,87,70,67,66,83,360,51,48,86,84,91,85,132,50,37,45,61,12,12,13,13,11,2147,443,4,4,High,Medium,4,80,86,84,85,45,63,197.0,2012 ~ 2023
226790,W. Ndidi,Nigeria,23,84,88,"



Leicester City",2017 ~ 2024,183,74,Right,CB,2017-01-05,55000000.0,95000.0,72100000.0,321,50,50,76,79,66,341,72,58,58,75,78,365,70,72,69,87,67,412,80,90,92,78,72,366,87,90,67,67,55,80,261,87,89,85,54,13,14,7,7,13,2120,446,4,3,Medium,High,1,71,62,68,74,87,84,264.0,2017 ~ 2024
216460,J. Giménez,Uruguay,25,84,88,"



Atlético Madrid",2013 ~ 2023,185,79,Right,CB,2013-07-01,52500000.0,71000.0,76500000.0,262,47,37,78,70,30,252,50,36,44,62,60,307,65,69,54,79,40,364,72,90,64,90,48,263,89,85,24,27,38,75,261,88,87,86,52,9,11,7,10,15,1761,388,3,2,Medium,High,2,67,45,53,54,86,83,214.0,2013 ~ 2023
226753,A. Onana,Cameroon,24,84,88,"



Ajax",2015 ~ 2022,190,93,Right,GK,2015-01-14,48000000.0,18000.0,44300000.0,93,15,12,20,33,13,143,26,30,17,32,38,331,64,62,68,84,53,279,65,80,39,78,17,149,32,15,11,64,27,61,44,12,18,14,419,84,80,87,82,86,1458,482,3,1,Medium,Medium,3,84,80,87,86,63,82,182.0,2015 ~ 2022
212194,J. Brandt,Germany,24,84,88,"



Borussia Dortmund",2019 ~ 2024,185,83,Right,CAM,2019-07-01,60500000.0,75000.0,71900000.0,375,81,77,54,84,79,401,88,77,65,85,86,412,77,85,84,83,83,376,81,64,80,71,80,304,38,47,80,85,54,84,160,48,55,57,55,11,16,11,8,9,2083,445,4,4,High,Medium,3,81,78,82,87,51,66,247.0,2019 ~ 2024
230142,Oyarzabal,Spain,23,84,90,"



Real Sociedad",2014 ~ 2024,181,79,Left,CAM,2014-07-01,66500000.0,47000.0,97800000.0,380,82,84,60,81,73,387,85,74,71,73,84,401,80,81,80,81,79,372,80,72,82,57,81,332,52,29,83,85,83,75,117,55,32,30,50,10,6,10,13,11,2039,431,3,3,High,Medium,1,81,82,80,84,41,63,402.0,2014 ~ 2024
231478,L. Martínez,Argentina,22,84,91,"



Inter",2018 ~ 2023,174,81,Right,ST,2018-07-05,86500000.0,130000.0,84600000.0,387,56,86,84,78,83,365,87,78,43,73,84,415,84,83,86,84,78,402,80,88,77,83,74,367,86,45,85,77,74,83,131,56,31,44,48,11,8,8,8,13,2115,451,4,4,High,Medium,1,83,82,71,85,48,82,440.0,2018 ~ 2023
239085,E. Haaland,Norway,19,84,92,"



Borussia Dortmund",2020 ~ 2024,194,88,Left,ST,2020-01-01,92000000.0,56000.0,85500000.0,356,46,87,67,74,82,341,75,77,62,49,78,393,80,88,75,83,67,415,93,70,78,91,83,357,82,41,86,68,80,83,113,45,38,30,52,7,14,13,11,7,2027,438,3,3,High,High,2,84,87,63,76,43,85,1700.0,2020 ~ 2024
212462,Alex Telles,Brazil,27,84,85,"



Manchester United",2020 ~ 2024,181,71,Left,LB,2020-10-05,44500000.0,145000.0,61200000.0,371,89,65,67,83,67,417,82,87,79,87,82,397,84,85,75,83,70,409,87,80,91,68,83,390,78,80,75,76,81,78,240,80,81,79,58,13,8,12,11,14,2282,478,2,3,High,High,3,85,74,83,81,79,76,2300.0,2020 ~ 2024
213345,K. Coman,France,24,84,88,"



FC Bayern München",2015 ~ 2023,179,75,Right,RM,2015-08-30,60500000.0,95000.0,69900000.0,360,77,76,52,78,77,399,88,81,70,73,87,443,94,93,88,84,84,356,80,73,66,64,73,291,36,23,83,79,70,76,77,29,27,21,21,5,3,5,3,5,1947,421,3,4,Medium,Low,3,93,76,77,87,29,59,171.0,2015 ~ 2023
210035,Grimaldo,Spain,24,84,88,"



SL Benfica",2016 ~ 2023,171,69,Left,LWB,2016-01-04,56000000.0,20000.0,73700000.0,344,84,52,66,81,61,412,84,85,81,79,83,423,86,84,84,83,86,375,79,64,90,63,79,347,69,81,75,68,54,83,232,75,78,79,50,7,13,10,7,13,2183,461,2,3,High,Medium,3,85,65,79,84,77,71,320.0,2016 ~ 2023
230658,Arthur,Brazil,23,84,89,"



Juventus",2020 ~ 2024,171,73,Right,CM,2020-09-01,63500000.0,100000.0,70700000.0,352,73,70,58,88,63,396,87,76,60,84,89,387,68,65,79,85,90,366,78,68,76,68,76,382,75,77,75,86,69,90,225,76,79,70,55,6,13,13,11,12,2163,454,3,4,Medium,Medium,2,66,73,82,87,75,71,266.0,2020 ~ 2024
212190,N. Süle,Germany,24,84,89,"



FC Bayern München",2017 ~ 2022,195,97,Right,CB,2017-07-01,57500000.0,84000.0,64700000.0,253,34,22,86,78,33,233,43,28,30,69,63,281,52,83,33,81,32,333,77,38,63,93,62,279,83,81,26,57,32,75,260,85,88,87,58,15,7,14,7,15,1697,385,3,2,Medium,Medium,2,69,42,59,49,85,81,211.0,2017 ~ 2022
209889,R. Guerreiro,Portugal,26,84,85,"



Borussia Dortmund",2016 ~ 2023,170,71,Left,CAM,2016-07-01,49500000.0,86000.0,64800000.0,365,82,80,37,87,79,420,87,85,82,78,88,410,82,67,87,84,90,338,79,53,77,49,80,340,52,81,79,84,44,86,230,76,76,78,45,12,6,8,11,8,2148,453,2,4,Medium,Medium,3,74,78,84,87,73,57,203.0,2016 ~ 2023
211300,A. Martial,France,24,84,88,"



Manchester United",2015 ~ 2024,184,76,Right,ST,2015-09-01,61000000.0,155000.0,81000000.0,383,72,85,71,80,75,377,89,84,54,63,87,422,88,90,83,82,79,385,83,70,77,76,79,338,54,42,84,77,81,82,109,34,39,36,51,9,8,8,15,11,2065,446,3,4,Medium,Medium,3,89,83,74,87,41,72,657.0,2015 ~ 2024
207863,Felipe,Brazil,31,84,84,"



Atlético Madrid",2019 ~ 2022,190,84,Right,CB,2019-07-01,29000000.0,74000.0,47200000.0,285,45,39,84,73,44,251,57,32,30,69,63,327,58,66,65,83,55,342,46,90,76,89,41,310,92,87,34,50,47,75,256,87,86,83,50,9,11,14,9,7,1821,394,3,2,Medium,High,3,62,41,58,61,86,86,87.0,2019 ~ 2022
209658,L. Goretzka,Germany,25,84,88,"



FC Bayern München",2018 ~ 2022,189,76,Right,CM,2018-07-01,58500000.0,105000.0,68100000.0,389,75,79,82,84,69,397,82,76,75,79,85,390,79,78,76,87,70,410,79,78,83,88,82,385,81,79,83,82,60,82,228,74,79,75,56,13,8,15,11,9,2255,480,4,3,High,Medium,3,78,78,80,82,77,85,259.0,2018 ~ 2022
208421,Saúl,Spain,25,84,87,"



Atlético Madrid",2013 ~ 2026,184,75,Left,CM,2013-07-01,55500000.0,78000.0,81800000.0,391,69,78,83,85,76,382,81,73,60,83,85,362,67,69,73,84,69,407,82,80,87,77,81,388,76,79,82,83,68,83,232,77,78,77,51,7,13,12,10,9,2213,464,4,3,High,High,3,68,79,79,81,78,79,200.0,2013 ~ 2026
209989,T. Partey,Ghana,27,84,85,"



Arsenal",2020 ~ 2024,185,77,Right,CDM,2020-10-05,48000000.0,120000.0,69100000.0,353,74,68,68,87,56,391,84,69,70,85,83,352,68,74,75,85,50,430,86,83,92,84,85,375,84,84,73,85,49,86,247,81,85,81,49,11,13,9,9,7,2197,476,3,3,Medium,High,2,71,74,82,81,82,86,255.0,2020 ~ 2024
199451,W. Ben Yedder,France,29,84,84,"



AS Monaco",2019 ~ 2024,170,68,Right,CF,2019-08-14,42000000.0,90000.0,58900000.0,402,74,88,74,82,84,396,87,80,76,66,87,434,86,82,91,86,89,364,83,79,68,63,71,349,55,44,90,80,80,84,93,34,33,26,42,6,13,9,7,7,2080,433,5,4,High,High,2,84,83,77,87,39,63,113.0,2019 ~ 2024
211256,N. Tagliafico,Argentina,27,84,84,"



Ajax",2018 ~ 2022,172,65,Left,LB,2018-01-05,40500000.0,27000.0,38500000.0,345,82,57,84,78,44,325,73,68,40,67,77,406,81,82,77,84,82,361,66,90,85,73,47,351,84,82,70,69,46,82,245,84,80,81,63,13,9,10,15,16,2096,448,2,3,High,High,3,82,56,73,76,82,79,171.0,2018 ~ 2022
204838,R. Jiménez,Mexico,29,84,84,"



Wolverhampton Wanderers",2019 ~ 2024,188,81,Right,ST,2019-07-01,42000000.0,140000.0,58900000.0,405,73,84,85,81,82,368,84,75,51,75,83,381,73,82,75,83,68,402,83,75,86,84,74,388,81,53,84,78,92,81,121,53,38,30,55,7,11,13,14,10,2120,450,4,3,High,High,3,78,82,76,82,49,83,253.0,2019 ~ 2024
216352,M. Brozović,Croatia,27,84,85,"



Inter",2016 ~ 2022,181,68,Right,CDM,2016-07-01,43000000.0,125000.0,56800000.0,359,72,69,70,83,65,403,81,79,74,84,85,348,62,63,72,75,76,394,80,67,94,69,84,384,84,81,70,80,69,82,238,78,81,79,50,8,8,15,11,8,2176,455,4,3,Medium,High,2,63,74,80,81,79,78,182.0,2016 ~ 2022
200458,L. Digne,France,26,84,85,"



Everton",2018 ~ 2023,178,74,Left,LB,2018-08-01,45500000.0,110000.0,62200000.0,367,87,60,71,81,68,400,78,83,83,73,83,386,78,78,69,83,78,406,83,92,86,69,76,365,76,82,73,74,60,80,245,78,83,84,46,6,12,9,6,13,2215,462,2,3,High,Medium,2,78,69,80,79,80,76,196.0,2018 ~ 2023
189117,R. Bürki,Switzerland,29,84,85,"



Borussia Dortmund",2015 ~ 2023,187,85,Right,GK,2015-07-01,32500000.0,68000.0,44400000.0,90,15,8,17,37,13,84,12,13,12,24,23,277,44,50,49,82,52,253,54,74,36,75,14,133,35,18,10,50,20,58,40,11,13,16,409,85,82,72,82,88,1286,456,2,1,Medium,Medium,3,85,82,72,88,47,82,60.0,2015 ~ 2023
200647,J. Iličić,Slovenia,32,84,84,"



Atalanta",2017 ~ 2022,190,79,Left,CAM,2017-07-05,34000000.0,90000.0,42500000.0,394,82,85,58,86,83,420,88,85,85,74,88,361,71,69,71,84,66,354,88,34,69,74,89,354,58,46,85,87,78,80,111,53,32,26,52,13,13,8,12,6,2046,436,4,4,Medium,Medium,3,70,86,84,85,43,68,161.0,2017 ~ 2022
185020,José Callejón,Spain,33,84,84,"



Fiorentina",2020 ~ 2022,178,73,Right,RM,2020-10-05,26500000.0,85000.0,32299999.999999996,389,82,78,65,80,84,356,82,73,65,51,85,421,86,89,84,82,80,369,78,70,88,53,80,322,54,40,88,78,62,79,128,64,32,32,49,8,5,14,11,11,2034,434,3,3,High,High,3,88,78,75,83,47,63,97.0,2020 ~ 2022
197965,Pizzi,Portugal,30,84,84,"



SL Benfica",2013 ~ 2023,177,72,Right,RM,2013-07-30,40500000.0,25000.0,59000000.0,366,80,78,45,85,78,411,83,83,77,83,85,388,78,73,77,83,77,364,76,67,85,59,77,388,67,72,85,86,78,85,188,69,67,52,62,15,14,9,9,15,2167,452,4,3,High,Medium,3,75,78,83,83,65,68,85.0,2013 ~ 2023
197781,Isco,Spain,28,84,84,"



Real Madrid",2013 ~ 2022,176,79,Right,CAM,2013-07-03,42500000.0,210000.0,64599999.99999999,360,78,76,55,84,67,428,92,88,76,81,91,383,71,65,83,74,90,331,69,61,61,59,81,354,58,61,76,83,76,85,173,58,64,51,51,10,8,12,15,6,2080,433,3,4,Medium,Low,3,68,75,82,90,59,59,169.0,2013 ~ 2022
197445,D. Alaba,Austria,28,84,84,"



FC Bayern München",2010 ~ 2021,180,78,Left,CB,2010-02-10,36500000.0,105000.0,45400000.0,368,80,60,76,85,67,401,77,77,85,79,83,396,78,77,76,88,77,394,82,83,75,76,78,388,74,84,73,78,79,84,250,85,83,82,50,5,7,14,15,9,2247,466,4,3,Medium,Medium,4,77,70,81,79,83,76,256.0,2010 ~ 2021
193474,I. Gueye,Senegal,30,84,84,"



Paris Saint-Germain",2019 ~ 2023,174,66,Right,CDM,2019-07-30,35500000.0,105000.0,47200000.0,295,60,53,69,81,32,342,76,49,61,77,79,384,70,69,81,83,81,395,80,89,91,69,66,366,86,89,69,68,54,83,257,84,90,83,47,8,6,8,12,13,2086,443,3,3,Medium,High,2,69,61,71,78,85,79,132.0,2019 ~ 2023
193165,J. Corona,Mexico,27,84,84,"



FC Porto",2015 ~ 2022,173,62,Right,RM,2015-08-31,45000000.0,25000.0,65000000.0,378,84,69,71,79,75,395,89,85,67,68,86,431,88,81,91,84,87,328,66,71,89,39,63,376,73,78,79,78,68,85,230,77,77,76,50,11,6,10,14,9,2188,455,5,4,High,Medium,3,84,68,78,88,77,60,239.0,2015 ~ 2022
192629,Iago Aspas,Spain,32,84,84,"



RC Celta",2015 ~ 2023,176,67,Left,ST,2015-07-01,34000000.0,46000.0,52500000.0,408,80,89,77,79,83,403,87,79,83,68,86,410,78,86,90,84,72,355,79,66,69,60,81,347,63,39,84,79,82,85,78,39,21,18,62,12,16,9,12,13,2063,429,4,3,High,High,2,82,85,78,86,35,63,65.0,2015 ~ 2023
190483,Douglas Costa,Brazil,29,84,84,"



FC Bayern München",2018 ~ 2022,172,70,Left,LM,2018-07-01,41500000.0,110000.0,50300000.0,355,82,64,50,83,76,410,92,84,78,65,91,450,94,93,92,80,91,350,86,60,68,56,80,334,55,48,74,80,77,80,117,45,38,34,54,13,15,9,12,5,2070,438,3,5,High,Medium,3,93,73,79,91,43,59,166.0,2018 ~ 2022
198176,S. de Vrij,Netherlands,28,84,85,"



Inter",2018 ~ 2023,189,78,Right,CB,2018-07-01,40000000.0,130000.0,54100000.0,256,49,25,82,73,27,271,66,45,16,71,73,338,69,68,61,81,59,343,65,76,64,78,60,303,80,86,32,64,41,82,260,88,87,85,52,8,10,7,14,13,1823,400,4,2,Medium,High,3,68,41,62,68,86,75,99.0,2018 ~ 2023
135507,Fernandinho,Brazil,35,84,84,"



Manchester City",2013 ~ 2021,179,67,Right,CB,2013-07-01,11000000.0,110000.0,17600000.0,364,68,66,71,86,73,381,76,70,72,81,82,363,67,62,69,88,77,399,83,84,78,76,78,380,87,89,70,73,61,81,257,88,86,83,48,12,11,5,13,7,2192,456,4,3,Medium,High,3,64,72,78,78,85,79,121.0,2013 ~ 2021
